row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,product_id,product_name,category,sub_category,sales,quantity,discount,profit
15711,ORD-2025-3163,2025-11-22,2025-11-28,Standard Class,CU-10105,Barbara Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1002,Mesh Task Chair,Furniture,Chairs,1855.14,2,0,567.46
15712,ORD-2025-3440,2025-11-22,2025-11-27,First Class,CU-10117,Sarah Williams,Corporate,West,California,San Francisco,PR-1031,Headset Pro,Technology,Phones,285.89,2,0.4,58.41
15713,ORD-2025-3440,2025-11-22,2025-11-27,Same Day,CU-10117,Sarah Williams,Corporate,West,California,San Francisco,PR-1038,Desktop Copier,Technology,Copiers,1198.63,1,0.15,254.92
15714,ORD-2025-500,2025-11-22,2025-11-26,Second Class,CU-10014,David Jones,Home Office,West,Arizona,Tucson,PR-1006,Round Table,Furniture,Tables,2914.6,6,0.1,885.34
15715,ORD-2025-5119,2025-11-22,2025-11-24,Standard Class,CU-10171,Priya Anderson,Consumer,East,Massachusetts,Worcester,PR-1015,3-Ring Binder,Office Supplies,Binders,109.98,4,0,10.51
15716,ORD-2025-5119,2025-11-22,2025-11-24,Second Class,CU-10171,Priya Anderson,Consumer,East,Massachusetts,Worcester,PR-1001,Executive Chair,Furniture,Chairs,5554.64,6,0.1,508.25
15717,ORD-2025-5119,2025-11-22,2025-11-24,First Class,CU-10171,Priya Anderson,Consumer,East,Massachusetts,Worcester,PR-1023,Locking Drawer,Office Supplies,Storage,261.68,5,0.1,85.95
15718,ORD-2025-5119,2025-11-22,2025-11-24,Same Day,CU-10171,Priya Anderson,Consumer,East,Massachusetts,Worcester,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,2743.83,3,0,-79.75
15719,ORD-2025-977,2025-11-22,2025-11-29,Standard Class,CU-10030,Amit Jackson,Home Office,West,Arizona,Phoenix,PR-1024,Marker Set,Office Supplies,Art,316.82,2,0.3,96.84
15720,ORD-2025-977,2025-11-22,2025-11-29,Same Day,CU-10030,Amit Jackson,Home Office,West,Arizona,Phoenix,PR-1023,Locking Drawer,Office Supplies,Storage,53.95,1,0,7.54
15721,ORD-2025-977,2025-11-22,2025-11-29,First Class,CU-10030,Amit Jackson,Home Office,West,Arizona,Phoenix,PR-1004,Recliner,Furniture,Chairs,1001.5,2,0.3,32.91
15722,ORD-2025-977,2025-11-22,2025-11-29,First Class,CU-10030,Amit Jackson,Home Office,West,Arizona,Phoenix,PR-1016,Report Cover,Office Supplies,Binders,601.62,4,0,-6.01
15723,ORD-2025-4459,2025-11-23,2025-11-26,Same Day,CU-10152,Jennifer Williams,Home Office,South,North Carolina,Raleigh,PR-1014,Filing Tray,Furniture,Furnishings,7241.58,6,0,141.51
15724,ORD-2025-4459,2025-11-23,2025-11-26,First Class,CU-10152,Jennifer Williams,Home Office,South,North Carolina,Raleigh,PR-1033,Label Maker,Technology,Machines,12584.79,6,0,3483.65
15725,ORD-2025-4459,2025-11-23,2025-11-26,Standard Class,CU-10152,Jennifer Williams,Home Office,South,North Carolina,Raleigh,PR-1002,Mesh Task Chair,Furniture,Chairs,4429.15,5,0.15,1073.59
15726,ORD-2025-5449,2025-11-23,2025-11-30,Standard Class,CU-10181,Robert Williams,Consumer,Central,Wisconsin,Milwaukee,PR-1003,Stacking Chair,Furniture,Chairs,1012.38,2,0.15,276.03
15727,ORD-2025-1556,2025-11-24,2025-11-25,Second Class,CU-10048,Elizabeth Brown,Consumer,West,Oregon,Portland,PR-1005,Conference Table,Furniture,Tables,2829.94,5,0.2,33.66
15728,ORD-2025-1556,2025-11-24,2025-11-25,Same Day,CU-10048,Elizabeth Brown,Consumer,West,Oregon,Portland,PR-1019,Legal Pad,Office Supplies,Paper,54.51,1,0,3.72
15729,ORD-2025-231,2025-11-24,2025-11-25,Same Day,CU-10006,Karen Rodriguez,Corporate,East,Massachusetts,Boston,PR-1034,Shredder,Technology,Machines,10739.97,6,0,278.6
15730,ORD-2025-231,2025-11-24,2025-11-25,Same Day,CU-10006,Karen Rodriguez,Corporate,East,Massachusetts,Boston,PR-1026,Push Pins,Office Supplies,Art,452.4,3,0.15,60.87
15731,ORD-2025-231,2025-11-24,2025-11-25,Second Class,CU-10006,Karen Rodriguez,Corporate,East,Massachusetts,Boston,PR-1019,Legal Pad,Office Supplies,Paper,272.55,5,0,61.59
15732,ORD-2025-231,2025-11-24,2025-11-25,Standard Class,CU-10006,Karen Rodriguez,Corporate,East,Massachusetts,Boston,PR-1030,Cordless Phone,Technology,Phones,5489.83,6,0.4,-75.89
15733,ORD-2025-2339,2025-11-24,2025-11-27,Same Day,CU-10075,Mary Lee,Consumer,West,California,San Francisco,PR-1025,Sketch Pad,Office Supplies,Art,111.69,4,0.1,4.74
15734,ORD-2025-2339,2025-11-24,2025-11-27,Second Class,CU-10075,Mary Lee,Consumer,West,California,San Francisco,PR-1007,Standing Desk,Furniture,Tables,3360.64,3,0,1047.36
15735,ORD-2025-2707,2025-11-24,2025-11-29,Same Day,CU-10094,Ahmed Davis,Home Office,East,New Jersey,Newark,PR-1031,Headset Pro,Technology,Phones,571.77,4,0.4,20.89
15736,ORD-2025-2707,2025-11-24,2025-11-29,Second Class,CU-10094,Ahmed Davis,Home Office,East,New Jersey,Newark,PR-1002,Mesh Task Chair,Furniture,Chairs,4220.44,5,0.3,174.77
15737,ORD-2025-3703,2025-11-24,2025-11-30,Standard Class,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1007,Standing Desk,Furniture,Tables,1069.81,1,0.15,104.82
15738,ORD-2025-3703,2025-11-24,2025-11-30,First Class,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1031,Headset Pro,Technology,Phones,305.38,2,0.2,59.12
15739,ORD-2025-3703,2025-11-24,2025-11-30,First Class,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1001,Executive Chair,Furniture,Chairs,1679.75,2,0.4,174.87
15740,ORD-2025-3997,2025-11-24,2025-11-26,Standard Class,CU-10139,William Lee,Consumer,South,Tennessee,Memphis,PR-1038,Desktop Copier,Technology,Copiers,7304.74,6,0.1,370.44
15741,ORD-2025-3997,2025-11-24,2025-11-26,First Class,CU-10139,William Lee,Consumer,South,Tennessee,Memphis,PR-1005,Conference Table,Furniture,Tables,1806.35,3,0,166.95
15742,ORD-2025-3997,2025-11-24,2025-11-26,Standard Class,CU-10139,William Lee,Consumer,South,Tennessee,Memphis,PR-1007,Standing Desk,Furniture,Tables,6116.37,6,0.3,559.65
15743,ORD-2025-3997,2025-11-24,2025-11-26,Standard Class,CU-10139,William Lee,Consumer,South,Tennessee,Memphis,PR-1028,Shipping Labels,Office Supplies,Labels,402.8,3,0.1,93.6
15744,ORD-2025-4397,2025-11-24,2025-11-30,Same Day,CU-10151,David Moore,Corporate,Central,Texas,Dallas,PR-1020,Sticky Notes,Office Supplies,Paper,86.43,1,0.4,10.12
15745,ORD-2025-4397,2025-11-24,2025-11-30,Second Class,CU-10151,David Moore,Corporate,Central,Texas,Dallas,PR-1008,Side Table,Furniture,Tables,1810.51,2,0.4,255.17
15746,ORD-2025-4789,2025-11-24,2025-11-29,Standard Class,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1006,Round Table,Furniture,Tables,2644.17,6,0.4,648.93
15747,ORD-2025-6086,2025-11-24,2025-11-27,Same Day,CU-10202,Susan Garcia,Home Office,West,Nevada,Las Vegas,PR-1016,Report Cover,Office Supplies,Binders,848.28,6,0.2,291.88
15748,ORD-2025-6086,2025-11-24,2025-11-27,Second Class,CU-10202,Susan Garcia,Home Office,West,Nevada,Las Vegas,PR-1027,Address Labels,Office Supplies,Labels,862.67,6,0.2,238.43
15749,ORD-2025-734,2025-11-24,2025-11-25,Standard Class,CU-10024,Robert Jackson,Consumer,East,Virginia,Richmond,PR-1006,Round Table,Furniture,Tables,2644.17,6,0.4,-119.52
15750,ORD-2025-734,2025-11-24,2025-11-25,Standard Class,CU-10024,Robert Jackson,Consumer,East,Virginia,Richmond,PR-1021,File Cabinet,Office Supplies,Storage,407.98,5,0.2,93.52
15751,ORD-2025-734,2025-11-24,2025-11-25,Same Day,CU-10024,Robert Jackson,Consumer,East,Virginia,Richmond,PR-1037,Laptop Stand,Technology,Accessories,619.53,3,0.2,80.73
15752,ORD-2025-734,2025-11-24,2025-11-25,First Class,CU-10024,Robert Jackson,Consumer,East,Virginia,Richmond,PR-1024,Marker Set,Office Supplies,Art,664.97,4,0.15,169.81
15753,ORD-2025-1610,2025-11-25,2025-12-01,First Class,CU-10050,Amit Rodriguez,Consumer,South,North Carolina,Charlotte,PR-1008,Side Table,Furniture,Tables,1028.7,1,0,250.76
15754,ORD-2025-1610,2025-11-25,2025-12-01,Second Class,CU-10050,Amit Rodriguez,Consumer,South,North Carolina,Charlotte,PR-1004,Recliner,Furniture,Chairs,550.28,1,0,172.98
15755,ORD-2025-1610,2025-11-25,2025-12-01,Same Day,CU-10050,Amit Rodriguez,Consumer,South,North Carolina,Charlotte,PR-1013,Wall Clock,Furniture,Furnishings,229.75,1,0.2,22.3
15756,ORD-2025-2276,2025-11-25,2025-11-27,Second Class,CU-10073,Wei Taylor,Consumer,South,Tennessee,Nashville,PR-1016,Report Cover,Office Supplies,Binders,684.34,5,0.3,65.67
15757,ORD-2025-2276,2025-11-25,2025-11-27,First Class,CU-10073,Wei Taylor,Consumer,South,Tennessee,Nashville,PR-1031,Headset Pro,Technology,Phones,974.61,6,0,249.66
15758,ORD-2025-2276,2025-11-25,2025-11-27,Same Day,CU-10073,Wei Taylor,Consumer,South,Tennessee,Nashville,PR-1038,Desktop Copier,Technology,Copiers,6852.9,6,0.3,865.29
15759,ORD-2025-2276,2025-11-25,2025-11-27,Standard Class,CU-10073,Wei Taylor,Consumer,South,Tennessee,Nashville,PR-1004,Recliner,Furniture,Chairs,1551.78,3,0.2,107.51
15760,ORD-2025-2869,2025-11-25,2025-12-01,First Class,CU-10098,Priya Rodriguez,Home Office,South,Tennessee,Memphis,PR-1010,Corner Bookcase,Furniture,Bookcases,996.15,2,0.4,210.1
15761,ORD-2025-2869,2025-11-25,2025-12-01,Standard Class,CU-10098,Priya Rodriguez,Home Office,South,Tennessee,Memphis,PR-1006,Round Table,Furniture,Tables,1001.58,2,0,178.82
15762,ORD-2025-2869,2025-11-25,2025-12-01,First Class,CU-10098,Priya Rodriguez,Home Office,South,Tennessee,Memphis,PR-1005,Conference Table,Furniture,Tables,3010.58,5,0,447.42
15763,ORD-2025-2992,2025-11-25,2025-12-02,Same Day,CU-10100,Charles Thompson,Corporate,South,North Carolina,Charlotte,PR-1029,Smartphone X,Technology,Phones,4745.21,5,0.2,1084.37
15764,ORD-2025-2992,2025-11-25,2025-12-02,Standard Class,CU-10100,Charles Thompson,Corporate,South,North Carolina,Charlotte,PR-1030,Cordless Phone,Technology,Phones,914.97,1,0.4,-0.74
15765,ORD-2025-3047,2025-11-25,2025-11-28,Same Day,CU-10103,Susan Jackson,Corporate,West,Nevada,Reno,PR-1007,Standing Desk,Furniture,Tables,2106.0,2,0.2,576.5
15766,ORD-2025-3047,2025-11-25,2025-11-28,Same Day,CU-10103,Susan Jackson,Corporate,West,Nevada,Reno,PR-1019,Legal Pad,Office Supplies,Paper,99.21,2,0.3,-2.61
15767,ORD-2025-3047,2025-11-25,2025-11-28,Same Day,CU-10103,Susan Jackson,Corporate,West,Nevada,Reno,PR-1004,Recliner,Furniture,Chairs,3301.65,6,0,640.6
15768,ORD-2025-4184,2025-11-25,2025-11-28,Standard Class,CU-10144,David Wilson,Home Office,South,Florida,Orlando,PR-1001,Executive Chair,Furniture,Chairs,4485.7,5,0.2,1003.52
15769,ORD-2025-4184,2025-11-25,2025-11-28,Same Day,CU-10144,David Wilson,Home Office,South,Florida,Orlando,PR-1029,Smartphone X,Technology,Phones,5330.79,6,0.4,121.37
15770,ORD-2025-4184,2025-11-25,2025-11-28,First Class,CU-10144,David Wilson,Home Office,South,Florida,Orlando,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,1829.22,2,0,74.51
15771,ORD-2025-4623,2025-11-25,2025-11-26,Same Day,CU-10156,Amit Johnson,Home Office,South,North Carolina,Charlotte,PR-1038,Desktop Copier,Technology,Copiers,2434.91,2,0.1,840.97
15772,ORD-2025-4675,2025-11-25,2025-12-01,First Class,CU-10157,Linda Miller,Home Office,Central,Illinois,Chicago,PR-1003,Stacking Chair,Furniture,Chairs,1447.01,3,0.3,258.23
15773,ORD-2025-4675,2025-11-25,2025-12-01,First Class,CU-10157,Linda Miller,Home Office,Central,Illinois,Chicago,PR-1016,Report Cover,Office Supplies,Binders,574.55,4,0.15,131.89
15774,ORD-2025-4675,2025-11-25,2025-12-01,First Class,CU-10157,Linda Miller,Home Office,Central,Illinois,Chicago,PR-1017,View Binder,Office Supplies,Binders,183.21,6,0.3,46.01
15775,ORD-2025-4675,2025-11-25,2025-12-01,Standard Class,CU-10157,Linda Miller,Home Office,Central,Illinois,Chicago,PR-1020,Sticky Notes,Office Supplies,Paper,196.44,2,0,46.41
15776,ORD-2025-499,2025-11-25,2025-11-28,First Class,CU-10014,David Jones,Home Office,West,Arizona,Tucson,PR-1033,Label Maker,Technology,Machines,3943.23,2,0.2,988.71
15777,ORD-2025-499,2025-11-25,2025-11-28,Standard Class,CU-10014,David Jones,Home Office,West,Arizona,Tucson,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,5487.66,6,0,452.88
15778,ORD-2025-499,2025-11-25,2025-11-28,Same Day,CU-10014,David Jones,Home Office,West,Arizona,Tucson,PR-1033,Label Maker,Technology,Machines,4194.93,2,0,775.52
15779,ORD-2025-499,2025-11-25,2025-11-28,Second Class,CU-10014,David Jones,Home Office,West,Arizona,Tucson,PR-1031,Headset Pro,Technology,Phones,812.18,5,0,53.64
15780,ORD-2025-501,2025-11-25,2025-12-01,Second Class,CU-10014,David Jones,Home Office,West,Arizona,Tucson,PR-1033,Label Maker,Technology,Machines,9858.09,5,0.2,1271.62
15781,ORD-2025-501,2025-11-25,2025-12-01,Same Day,CU-10014,David Jones,Home Office,West,Arizona,Tucson,PR-1022,Storage Box,Office Supplies,Storage,481.42,3,0.2,95.99
15782,ORD-2025-6308,2025-11-25,2025-11-26,First Class,CU-10212,Joseph Williams,Corporate,South,Tennessee,Memphis,PR-1014,Filing Tray,Furniture,Furnishings,6372.59,6,0.4,528.27
15783,ORD-2025-6309,2025-11-25,2025-11-28,Second Class,CU-10212,Joseph Williams,Corporate,South,Tennessee,Memphis,PR-1034,Shredder,Technology,Machines,3150.39,2,0.4,250.07
15784,ORD-2025-6309,2025-11-25,2025-11-28,Same Day,CU-10212,Joseph Williams,Corporate,South,Tennessee,Memphis,PR-1028,Shipping Labels,Office Supplies,Labels,268.53,2,0.1,66.01
15785,ORD-2025-6309,2025-11-25,2025-11-28,Standard Class,CU-10212,Joseph Williams,Corporate,South,Tennessee,Memphis,PR-1005,Conference Table,Furniture,Tables,1059.72,2,0.4,252.95
15786,ORD-2025-3317,2025-11-26,2025-12-01,Same Day,CU-10113,Charles Johnson,Consumer,West,Washington,Spokane,PR-1006,Round Table,Furniture,Tables,2391.27,5,0.15,-82.06
15787,ORD-2025-3317,2025-11-26,2025-12-01,Second Class,CU-10113,Charles Johnson,Consumer,West,Washington,Spokane,PR-1035,Wireless Mouse,Technology,Accessories,5286.44,3,0.2,1075.95
15788,ORD-2025-3317,2025-11-26,2025-12-01,Same Day,CU-10113,Charles Johnson,Consumer,West,Washington,Spokane,PR-1017,View Binder,Office Supplies,Binders,33.55,1,0,-1.05
15789,ORD-2025-6146,2025-11-26,2025-11-30,Standard Class,CU-10204,Robert Wilson,Home Office,South,Alabama,Montgomery,PR-1035,Wireless Mouse,Technology,Accessories,7048.59,4,0.2,591.71
15790,ORD-2025-6146,2025-11-26,2025-11-30,Standard Class,CU-10204,Robert Wilson,Home Office,South,Alabama,Montgomery,PR-1011,Ladder Shelf,Furniture,Bookcases,4679.71,4,0.3,1265.67
15791,ORD-2025-2223,2025-11-27,2025-11-30,Same Day,CU-10072,Linda Jackson,Home Office,East,Massachusetts,Worcester,PR-1029,Smartphone X,Technology,Phones,5694.26,6,0.2,874.02
15792,ORD-2025-2223,2025-11-27,2025-11-30,Same Day,CU-10072,Linda Jackson,Home Office,East,Massachusetts,Worcester,PR-1036,USB Hub,Technology,Accessories,9316.13,6,0.1,3092.02
15793,ORD-2025-2223,2025-11-27,2025-11-30,Second Class,CU-10072,Linda Jackson,Home Office,East,Massachusetts,Worcester,PR-1005,Conference Table,Furniture,Tables,565.99,1,0.2,14.15
15794,ORD-2025-378,2025-11-27,2025-12-01,First Class,CU-10011,David Lee,Consumer,West,Oregon,Portland,PR-1025,Sketch Pad,Office Supplies,Art,57.57,2,0,-0.01
15795,ORD-2025-378,2025-11-27,2025-12-01,Standard Class,CU-10011,David Lee,Consumer,West,Oregon,Portland,PR-1013,Wall Clock,Furniture,Furnishings,977.64,4,0,37.75
15796,ORD-2025-378,2025-11-27,2025-12-01,First Class,CU-10011,David Lee,Consumer,West,Oregon,Portland,PR-1018,Copy Paper Ream,Office Supplies,Paper,694.82,6,0.2,18.49
15797,ORD-2025-4252,2025-11-27,2025-12-03,Second Class,CU-10146,Priya Martinez,Consumer,West,California,San Francisco,PR-1027,Address Labels,Office Supplies,Labels,287.56,2,0.2,74.22
15798,ORD-2025-4252,2025-11-27,2025-12-03,Standard Class,CU-10146,Priya Martinez,Consumer,West,California,San Francisco,PR-1008,Side Table,Furniture,Tables,1995.68,2,0.1,658.27
15799,ORD-2025-4788,2025-11-27,2025-12-04,Second Class,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1011,Ladder Shelf,Furniture,Bookcases,2339.86,2,0.3,570.44
15800,ORD-2025-4788,2025-11-27,2025-12-04,Standard Class,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1020,Sticky Notes,Office Supplies,Paper,392.88,4,0,11.07
15801,ORD-2025-4788,2025-11-27,2025-12-04,Standard Class,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1022,Storage Box,Office Supplies,Storage,341.43,2,0,36.86
15802,ORD-2025-4984,2025-11-27,2025-11-28,Second Class,CU-10167,Sarah Jones,Home Office,South,Tennessee,Memphis,PR-1034,Shredder,Technology,Machines,1789.99,1,0,28.08
15803,ORD-2025-4984,2025-11-27,2025-11-28,First Class,CU-10167,Sarah Jones,Home Office,South,Tennessee,Memphis,PR-1022,Storage Box,Office Supplies,Storage,901.38,6,0.4,50.0
15804,ORD-2025-4984,2025-11-27,2025-11-28,Standard Class,CU-10167,Sarah Jones,Home Office,South,Tennessee,Memphis,PR-1018,Copy Paper Ream,Office Supplies,Paper,123.19,1,0,35.26
15805,ORD-2025-5277,2025-11-27,2025-12-01,Second Class,CU-10174,Ahmed Davis,Corporate,Central,Illinois,Chicago,PR-1026,Push Pins,Office Supplies,Art,947.43,6,0,12.91
15806,ORD-2025-5277,2025-11-27,2025-12-01,Second Class,CU-10174,Ahmed Davis,Corporate,Central,Illinois,Chicago,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,2620.36,3,0.15,184.78
15807,ORD-2025-5277,2025-11-27,2025-12-01,Second Class,CU-10174,Ahmed Davis,Corporate,Central,Illinois,Chicago,PR-1026,Push Pins,Office Supplies,Art,919.01,6,0.1,232.07
15808,ORD-2025-6199,2025-11-27,2025-11-29,First Class,CU-10205,Elizabeth Brown,Consumer,South,Florida,Orlando,PR-1016,Report Cover,Office Supplies,Binders,752.02,5,0,84.18
15809,ORD-2025-6199,2025-11-27,2025-11-29,Same Day,CU-10205,Elizabeth Brown,Consumer,South,Florida,Orlando,PR-1032,Laser Printer,Technology,Machines,12823.31,6,0.15,193.98
15810,ORD-2025-6199,2025-11-27,2025-11-29,First Class,CU-10205,Elizabeth Brown,Consumer,South,Florida,Orlando,PR-1035,Wireless Mouse,Technology,Accessories,5286.44,3,0.2,1799.65
15811,ORD-2025-6199,2025-11-27,2025-11-29,First Class,CU-10205,Elizabeth Brown,Consumer,South,Florida,Orlando,PR-1025,Sketch Pad,Office Supplies,Art,172.71,6,0,2.0
15812,ORD-2025-1378,2025-12-01,2025-12-05,Second Class,CU-10042,Charles Davis,Corporate,East,Virginia,Richmond,PR-1031,Headset Pro,Technology,Phones,335.05,2,0.3,-8.85
15813,ORD-2025-1378,2025-12-01,2025-12-05,Same Day,CU-10042,Charles Davis,Corporate,East,Virginia,Richmond,PR-1001,Executive Chair,Furniture,Chairs,1032.98,1,0.15,169.95
15814,ORD-2025-4676,2025-12-01,2025-12-06,Same Day,CU-10157,Linda Miller,Home Office,Central,Illinois,Chicago,PR-1024,Marker Set,Office Supplies,Art,394.57,2,0,16.46
15815,ORD-2025-5046,2025-12-01,2025-12-04,First Class,CU-10168,Wei Lee,Corporate,South,Alabama,Birmingham,PR-1014,Filing Tray,Furniture,Furnishings,5225.2,4,0.15,1392.49
15816,ORD-2025-5046,2025-12-01,2025-12-04,Same Day,CU-10168,Wei Lee,Corporate,South,Alabama,Birmingham,PR-1033,Label Maker,Technology,Machines,2270.16,1,0.15,362.05
15817,ORD-2025-5046,2025-12-01,2025-12-04,Second Class,CU-10168,Wei Lee,Corporate,South,Alabama,Birmingham,PR-1026,Push Pins,Office Supplies,Art,1025.44,6,0.15,9.2
15818,ORD-2025-5169,2025-12-01,2025-12-03,First Class,CU-10172,Fatima Moore,Consumer,East,Pennsylvania,Philadelphia,PR-1022,Storage Box,Office Supplies,Storage,352.13,2,0.3,-2.41
15819,ORD-2025-5169,2025-12-01,2025-12-03,First Class,CU-10172,Fatima Moore,Consumer,East,Pennsylvania,Philadelphia,PR-1015,3-Ring Binder,Office Supplies,Binders,155.8,5,0,13.67
15820,ORD-2025-9,2025-12-01,2025-12-04,Standard Class,CU-10000,Priya Brown,Consumer,East,New Jersey,Newark,PR-1030,Cordless Phone,Technology,Phones,5891.86,5,0,1147.61
15821,ORD-2025-9,2025-12-01,2025-12-04,Same Day,CU-10000,Priya Brown,Consumer,East,New Jersey,Newark,PR-1005,Conference Table,Furniture,Tables,1862.94,3,0.3,651.73
15822,ORD-2025-9,2025-12-01,2025-12-04,Standard Class,CU-10000,Priya Brown,Consumer,East,New Jersey,Newark,PR-1034,Shredder,Technology,Machines,7384.33,4,0.3,2062.71
15823,ORD-2025-3640,2025-12-02,2025-12-08,Same Day,CU-10123,Wei Taylor,Corporate,Central,Wisconsin,Madison,PR-1021,File Cabinet,Office Supplies,Storage,277.43,3,0.2,-1.41
15824,ORD-2025-3640,2025-12-02,2025-12-08,First Class,CU-10123,Wei Taylor,Corporate,Central,Wisconsin,Madison,PR-1018,Copy Paper Ream,Office Supplies,Paper,139.62,1,0,33.52
15825,ORD-2025-3998,2025-12-02,2025-12-09,Second Class,CU-10139,William Lee,Consumer,South,Tennessee,Memphis,PR-1037,Laptop Stand,Technology,Accessories,936.17,4,0.2,-9.4
15826,ORD-2025-3998,2025-12-02,2025-12-09,First Class,CU-10139,William Lee,Consumer,South,Tennessee,Memphis,PR-1025,Sketch Pad,Office Supplies,Art,163.12,5,0,21.6
15827,ORD-2025-3998,2025-12-02,2025-12-09,Second Class,CU-10139,William Lee,Consumer,South,Tennessee,Memphis,PR-1027,Address Labels,Office Supplies,Labels,336.3,2,0.1,-11.85
15828,ORD-2025-3998,2025-12-02,2025-12-09,Same Day,CU-10139,William Lee,Consumer,South,Tennessee,Memphis,PR-1010,Corner Bookcase,Furniture,Bookcases,1924.38,3,0,-25.9
15829,ORD-2025-5686,2025-12-02,2025-12-04,Standard Class,CU-10188,Sarah Wilson,Home Office,East,Massachusetts,Worcester,PR-1025,Sketch Pad,Office Supplies,Art,118.75,4,0.3,22.2
15830,ORD-2025-5686,2025-12-02,2025-12-04,Same Day,CU-10188,Sarah Wilson,Home Office,East,Massachusetts,Worcester,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,1948.73,2,0.2,429.3
15831,ORD-2025-2165,2025-12-03,2025-12-05,Same Day,CU-10070,Sofia Garcia,Consumer,East,New Jersey,Jersey City,PR-1037,Laptop Stand,Technology,Accessories,1132.87,5,0.3,122.81
15832,ORD-2025-2558,2025-12-03,2025-12-04,Standard Class,CU-10086,Amit Smith,Corporate,East,Massachusetts,Boston,PR-1002,Mesh Task Chair,Furniture,Chairs,2102.49,2,0,245.95
15833,ORD-2025-2558,2025-12-03,2025-12-04,Second Class,CU-10086,Amit Smith,Corporate,East,Massachusetts,Boston,PR-1012,Desk Lamp,Furniture,Furnishings,1589.64,5,0.1,202.98
